length,input,target
19,44 92 16 56 45 83 15 11 85 41 76 35 42 60 55 87 68 19 93,3
19,19 19 2 11 59 6 13 90 54 72 91 62 93 4 14 52 6 26 58,19
19,6 14 61 21 74 77 57 18 14 26 21 5 22 9 25 54 16 18 2,36
19,15 21 45 13 56 7 41 87 60 16 84 16 79 19 4 39 79 69 30,68
19,78 49 45 43 22 10 87 94 42 92 74 0 22 92 94 8 88 45 44,41
19,66 47 77 10 15 72 62 93 37 74 43 84 82 18 11 57 53 0 27,0
19,93 1 51 50 9 62 10 14 68 27 88 37 64 19 18 17 10 58 32,92
19,84 41 40 72 69 0 71 38 95 55 67 43 30 53 37 33 38 72 19,85
19,55 25 42 16 52 83 5 88 14 21 64 33 72 90 26 33 2 54 31,58
19,30 45 90 45 67 31 29 77 28 17 45 91 91 62 63 78 92 17 15,85
19,77 3 1 71 11 56 69 56 91 31 49 18 48 13 79 82 21 10 1,19
19,11 66 30 10 24 67 49 55 93 76 44 54 11 54 46 68 66 83 57,8
19,62 14 33 43 54 92 89 89 69 17 48 58 45 92 44 4 71 39 44,91
19,5 53 21 52 50 86 77 82 55 12 47 61 12 1 50 37 84 75 85,65
19,21 75 37 51 38 8 58 88 91 55 4 47 41 51 69 14 15 93 77,49
19,60 67 90 14 18 49 36 90 12 92 46 61 0 92 9 27 41 55 65,4
19,75 82 79 15 32 7 47 50 3 28 18 23 3 90 36 58 4 53 48,63
19,14 72 74 25 89 24 36 28 10 46 14 89 44 32 41 95 7 41 72,13
19,36 39 26 37 40 89 0 46 3 59 72 80 1 1 18 45 59 52 35,14
19,52 83 22 3 52 35 4 53 49 29 36 16 80 93 19 36 7 63 52,72
19,89 3 13 7 69 51 70 1 90 79 74 7 67 26 81 85 56 33 80,93
19,19 49 70 18 93 16 64 22 56 32 0 19 50 12 41 13 59 30 73,32
19,27 30 56 37 39 86 38 46 93 76 32 22 45 63 75 86 44 95 64,22
19,58 33 57 71 75 78 73 72 86 3 14 0 22 6 46 49 27 55 73,18
19,30 29 50 12 34 63 84 14 11 29 54 60 6 67 64 11 51 94 46,89
19,45 15 16 91 11 65 51 7 28 48 62 26 40 88 9 46 26 29 91,58
19,35 67 12 8 16 33 10 6 82 10 90 47 57 63 46 76 48 9 92,55
19,19 56 62 29 57 36 81 58 57 51 26 62 85 31 54 12 25 72 88,41
19,14 44 85 26 19 53 25 72 2 15 26 63 45 68 34 5 35 24 83,26
19,82 88 65 80 56 93 46 56 49 18 55 17 60 43 29 38 47 4 24,46
19,46 74 79 4 17 78 56 6 76 49 22 50 71 26 72 30 62 49 26,89
19,28 12 51 23 65 91 37 71 29 69 1 26 88 90 70 6 38 92 32,91
19,30 77 7 56 65 10 53 79 65 87 83 67 29 5 14 63 31 17 38,88
19,66 65 31 15 43 13 80 26 89 59 92 69 51 7 79 79 42 77 80,59
19,10 44 47 67 73 5 86 79 46 59 44 24 44 53 95 59 6 19 11,31
19,18 66 48 87 42 37 79 67 11 71 31 5 50 77 52 18 29 39 13,92
19,65 95 83 0 80 49 73 5 46 90 44 25 50 54 73 60 44 7 71,62
19,79 93 33 33 7 54 74 34 88 23 23 50 22 34 26 11 48 44 40,48
19,3 59 36 27 43 83 83 20 81 25 84 3 5 87 0 14 25 69 5,92
19,45 39 54 57 32 53 24 35 29 47 56 48 91 79 84 37 17 31 12,74
19,5 3 26 38 76 14 50 24 22 86 88 36 79 80 55 4 21 79 85,3
19,7 85 43 22 36 68 45 67 81 36 15 21 12 70 68 31 89 46 2,40
19,45 16 4 8 2 90 5 94 40 91 62 60 27 60 75 17 32 12 43,27
19,38 62 89 48 87 72 0 64 87 23 50 26 28 82 78 3 70 36 27,34
19,23 90 12 24 69 29 11 17 33 30 38 16 59 59 45 36 28 30 36,81
19,25 89 77 25 27 70 24 43 44 80 77 10 28 7 26 20 65 20 39,88
19,73 14 42 86 21 59 47 54 63 26 87 43 47 91 48 88 50 39 79,29
19,57 73 10 43 56 13 45 65 21 59 47 53 75 17 73 86 79 33 69,18
19,93 69 90 54 95 65 25 46 4 31 75 27 18 90 53 74 63 16 30,46
19,29 53 2 94 19 92 34 77 2 15 19 88 53 67 82 0 33 21 1,29
19,34 92 24 13 26 61 55 37 32 10 85 76 47 7 39 55 44 10 90,9
19,94 22 5 67 27 93 66 92 35 5 72 6 49 72 31 78 38 15 49,92
19,94 63 87 84 74 28 75 49 22 78 13 89 3 69 75 69 87 61 94,82
19,38 12 79 0 75 2 61 74 2 13 41 65 46 48 63 85 74 11 13,38
19,9 49 74 75 93 51 75 32 91 56 1 4 77 44 73 38 16 33 72,3
19,59 66 69 59 42 58 64 41 87 95 37 53 74 70 23 10 57 23 90,81
19,42 7 34 87 8 75 71 6 4 13 41 7 84 78 78 31 43 44 66,15
19,48 4 74 43 18 79 71 26 91 1 54 45 84 10 45 63 80 49 79,8
19,70 27 80 50 24 11 68 73 88 62 52 17 59 78 68 41 87 95 22,24
19,61 25 81 67 87 21 75 8 32 91 46 50 6 26 89 73 67 57 38,76
19,14 88 25 54 35 41 69 90 3 77 20 37 31 71 48 63 66 74 84,70
19,24 89 1 34 25 32 11 84 55 55 16 19 88 21 31 28 90 91 91,49
19,27 87 40 10 94 76 40 32 27 70 79 94 15 93 47 76 8 94 15,92
19,92 13 73 77 53 45 23 68 25 17 71 77 5 5 41 40 80 20 23,48
19,14 29 47 25 34 56 47 2 55 50 48 30 93 45 2 60 53 48 88,86
19,89 69 79 43 93 66 45 32 45 78 95 43 24 70 94 5 58 36 81,41
19,27 79 38 2 24 4 53 72 81 64 2 35 89 6 1 23 89 33 33,83
19,81 12 80 61 31 13 0 2 32 5 69 26 24 76 50 28 54 66 45,59
19,91 67 12 8 12 23 32 78 82 84 33 5 85 31 43 33 31 66 36,16
19,9 56 44 33 79 74 94 76 93 42 77 12 8 18 63 56 42 33 34,87
19,16 37 87 7 43 20 39 44 58 27 40 21 61 72 51 6 54 14 16,73
19,19 37 69 32 29 95 74 64 93 88 71 38 70 24 0 63 23 26 4,55
19,41 34 73 36 28 36 6 16 19 51 40 88 2 18 63 82 11 33 17,46
19,91 41 2 37 11 5 39 64 66 77 0 60 26 2 77 10 78 30 61,65
19,68 71 78 79 58 72 90 75 67 94 94 80 2 13 24 65 56 94 64,32
19,8 77 73 16 7 34 81 68 29 91 52 25 24 28 2 44 18 1 30,12
19,33 11 14 45 62 13 88 53 53 2 75 53 86 69 10 27 43 33 93,91
19,76 61 75 6 70 19 36 43 86 18 80 19 67 11 48 14 16 9 12,50
19,37 66 55 12 79 6 53 77 69 30 3 15 26 37 38 73 95 60 67,86
19,46 10 88 71 45 49 13 11 67 46 69 35 37 9 22 53 76 32 79,42
19,38 25 69 72 9 18 50 43 91 78 44 85 93 52 73 51 41 81 94,39
19,36 64 7 91 48 69 80 9 62 13 56 25 44 26 94 46 80 35 73,90
19,58 70 56 27 51 74 50 72 53 29 5 30 28 87 1 5 46 51 7,36
19,87 16 76 31 41 25 76 66 89 76 91 83 31 89 71 12 76 62 14,8
19,67 86 16 32 15 32 65 12 78 74 46 4 64 78 36 38 89 71 84,35
19,3 12 94 75 63 22 32 2 7 15 43 94 44 54 85 26 18 25 18,64
19,87 21 18 82 14 26 23 38 76 80 74 53 71 47 63 52 19 49 66,27
19,81 2 14 6 17 73 92 58 61 1 66 23 57 27 57 4 41 17 88,33
19,64 57 55 89 39 65 64 16 46 26 77 4 54 22 18 67 38 77 31,53
19,39 45 93 51 63 22 57 88 71 27 28 1 29 21 91 69 78 55 25,69
19,47 17 15 90 0 45 9 44 88 0 18 36 15 69 3 12 13 58 50,65
19,27 33 34 62 32 8 15 84 27 69 29 89 29 66 61 22 93 70 6,68
19,0 13 29 75 71 63 17 61 53 95 0 33 92 17 19 30 39 76 78,1
19,86 41 49 39 25 67 14 87 26 81 48 90 69 90 47 88 69 6 17,79
19,35 26 93 46 16 24 35 54 92 58 92 60 90 59 82 91 8 85 84,94
19,74 92 54 69 54 26 60 72 33 94 8 60 81 3 10 57 27 50 48,60
19,38 17 21 59 37 2 57 58 42 85 64 35 87 83 7 21 81 26 41,21
19,20 14 64 6 15 38 81 8 5 4 40 37 66 86 51 74 57 79 6,63
19,66 84 49 86 12 58 82 56 89 89 76 12 39 57 30 89 46 87 39,74
19,60 80 25 8 6 2 76 46 77 40 93 85 3 82 3 90 72 69 71,52
19,90 53 79 84 23 19 55 64 10 8 17 77 65 78 13 32 14 28 0,37
19,0 21 39 36 50 89 86 29 61 89 40 73 56 14 7 62 32 74 8,62
19,91 94 60 19 92 34 76 37 6 81 38 18 34 17 23 33 16 67 37,45
19,38 91 32 41 21 57 68 8 19 32 65 45 17 11 86 13 54 48 82,32
19,42 49 63 36 42 30 84 30 41 39 30 45 22 34 81 77 41 85 60,7
19,12 34 2 40 20 29 62 3 65 13 42 12 53 21 80 42 47 95 25,37
19,19 44 55 89 26 31 61 7 20 29 35 76 38 89 76 58 26 43 23,85
19,52 4 75 87 23 22 94 84 15 50 70 7 82 81 59 40 7 32 16,60
19,17 75 76 10 80 84 42 75 88 85 25 70 84 16 38 11 50 1 57,84
19,75 65 59 93 0 78 37 56 51 60 31 85 19 88 47 70 5 5 14,86
19,28 58 50 20 53 33 40 55 41 32 65 82 88 18 0 95 27 17 64,30
19,23 94 94 23 47 63 25 55 49 80 57 18 55 55 79 48 83 65 38,51
19,83 41 53 82 7 61 40 31 16 5 10 41 62 74 15 2 36 59 11,57
19,44 60 26 44 90 70 56 86 7 59 53 78 28 59 93 38 85 9 44,17
19,72 63 21 64 52 35 27 45 23 59 77 77 10 69 56 12 71 86 29,36
19,44 95 27 59 16 6 41 3 73 8 89 53 56 36 60 92 78 92 90,42
19,9 14 69 45 7 48 59 27 63 8 17 56 17 10 19 61 60 6 26,77
19,61 88 7 67 86 61 16 78 42 57 49 94 77 22 37 13 44 16 56,47
19,33 81 91 60 17 7 77 95 57 42 16 29 93 49 34 81 86 37 70,11
19,77 73 72 84 4 45 73 46 61 38 74 42 85 65 17 81 33 43 39,56
19,72 8 71 74 64 42 8 74 6 88 6 95 25 44 17 23 62 52 79,6
19,74 91 14 59 78 89 14 62 69 38 6 40 69 77 29 28 94 57 87,27
19,22 25 77 76 66 14 24 41 57 44 9 4 49 62 19 19 28 0 67,75
19,76 80 15 8 58 92 35 0 63 68 60 5 62 50 69 20 52 90 87,38
19,58 1 75 21 5 71 18 46 7 94 86 16 65 43 37 64 63 59 63,28
19,11 12 29 45 60 44 5 30 52 37 4 77 49 55 72 18 25 11 5,49
19,84 65 19 19 31 61 70 49 55 22 48 56 81 27 44 58 56 57 93,91
19,50 91 68 67 86 81 10 49 8 54 74 22 94 10 62 39 54 47 92,42
19,75 29 85 1 42 49 59 3 85 60 26 15 34 34 72 4 54 40 10,25
19,21 5 71 69 40 22 90 31 31 30 81 83 0 94 18 74 53 59 47,47
19,94 80 15 66 41 46 82 89 8 81 47 79 25 1 82 54 6 85 55,0
19,54 24 73 76 67 4 89 80 47 43 15 0 2 23 3 31 35 1 29,36
19,70 5 94 86 30 27 90 74 72 35 77 60 78 30 28 24 28 75 95,10
19,35 54 43 25 48 86 10 61 62 8 55 39 39 80 11 38 36 67 1,14
19,68 22 1 88 44 61 25 66 11 19 19 45 29 16 28 42 17 75 2,54
19,62 61 15 63 67 95 51 78 56 90 71 91 19 91 74 10 48 70 34,18
19,36 40 40 43 61 90 21 18 2 49 92 40 39 2 79 78 11 45 71,49
19,39 18 58 68 25 39 13 61 39 47 89 14 71 34 41 30 90 43 42,13
19,17 67 54 81 48 49 48 83 62 31 21 11 57 57 5 86 26 13 49,45
19,10 57 67 54 74 50 11 3 3 94 31 50 29 1 11 79 86 44 43,61
19,87 54 81 68 6 51 66 43 33 9 32 31 74 34 60 28 82 81 93,85
19,29 54 94 67 65 64 57 93 10 87 76 18 65 16 85 6 72 43 75,88
19,83 88 0 89 36 19 43 33 32 8 58 61 84 83 90 33 73 73 95,81
19,18 52 26 66 18 42 5 26 91 55 86 37 94 87 55 27 30 64 56,43
19,77 35 16 94 43 29 26 20 90 58 54 55 83 13 5 17 18 21 31,89
19,0 81 92 3 11 53 72 85 77 41 1 29 9 66 10 15 39 28 49,93
19,11 2 93 18 6 21 39 47 72 51 17 1 55 90 66 70 71 23 66,63
19,61 53 26 19 30 56 65 92 55 77 43 12 75 26 20 32 51 92 58,27
19,76 50 36 63 61 17 40 78 72 5 26 62 41 32 52 75 42 8 51,47
19,87 9 86 87 82 65 83 60 2 78 47 73 76 67 21 82 90 90 80,45
19,54 47 4 12 17 52 29 22 77 47 34 53 39 50 35 47 15 5 18,69
19,16 66 68 28 18 85 7 90 18 21 62 0 51 26 64 91 45 27 0,19
19,82 44 71 18 21 30 65 28 85 38 54 74 46 14 75 79 79 62 14,39
19,57 70 19 73 10 82 70 19 40 8 20 3 78 16 11 37 4 6 45,0
19,92 31 14 80 34 85 93 50 0 74 44 5 66 40 81 5 64 72 22,88
19,11 54 87 68 85 20 68 15 61 53 27 17 56 28 7 28 84 28 3,92
19,2 11 66 63 81 7 1 32 79 69 49 42 40 61 37 7 27 91 12,21
19,55 48 15 45 18 75 10 54 41 5 27 8 51 81 87 40 4 94 43,45
19,40 88 90 13 1 51 81 84 94 15 68 93 35 31 92 35 19 53 38,57
19,60 73 49 2 36 27 8 21 35 13 71 59 9 79 25 81 39 13 94,66
19,26 31 39 77 38 2 2 34 31 82 73 32 53 58 9 67 88 48 46,12
19,11 88 32 17 17 61 78 20 12 88 31 53 9 95 87 3 18 59 57,20
19,41 39 19 54 78 33 27 15 86 9 66 72 32 37 23 52 41 58 36,38
19,33 7 72 71 10 15 90 54 70 7 9 4 71 12 53 63 68 81 77,27
19,11 15 71 26 52 90 9 75 1 80 23 40 4 69 30 46 24 64 11,41
19,61 14 66 62 59 8 4 22 83 89 19 0 71 0 91 94 24 22 27,16
19,80 62 50 33 43 47 23 94 39 78 13 28 43 58 67 14 63 72 13,64
19,46 24 78 41 63 89 31 42 24 65 86 60 21 46 15 78 60 69 18,48
19,60 30 3 85 37 50 30 39 93 54 59 33 88 86 77 70 28 20 81,71
19,48 14 13 8 8 11 26 67 20 25 19 93 44 41 13 38 65 78 47,14
19,56 59 4 25 17 44 2 28 73 77 10 20 4 1 26 23 73 23 2,35
19,72 0 40 23 67 18 85 36 94 24 78 17 85 1 91 84 41 32 38,22
19,5 77 69 13 46 18 74 33 80 54 65 73 90 47 75 67 52 56 32,54
19,19 36 67 16 63 19 20 45 75 13 82 70 18 54 73 61 63 94 4,20
19,32 3 60 49 64 50 88 81 12 33 67 13 47 73 2 74 71 61 72,8
19,1 67 64 30 30 10 71 6 42 63 24 67 22 0 63 30 43 87 43,91
19,18 15 54 13 4 49 93 48 12 1 9 32 17 48 7 24 37 15 94,50
19,33 10 16 39 92 49 4 31 79 0 43 70 76 83 20 59 67 51 6,32
19,81 0 18 76 68 52 43 47 73 18 29 9 89 52 25 74 63 59 25,53
19,74 91 43 77 38 67 26 62 70 51 0 59 17 57 61 78 69 64 31,71
19,2 19 93 62 3 28 68 29 56 35 61 61 30 74 15 17 21 50 34,62
19,51 72 48 53 51 59 88 56 26 39 85 61 83 41 45 21 84 86 46,95
19,14 67 18 93 49 34 45 63 17 82 6 13 79 15 72 87 31 79 68,16
19,63 26 31 50 18 3 14 3 77 67 66 76 26 2 76 20 47 33 45,27
19,26 74 75 61 19 80 43 63 79 66 87 43 37 74 30 79 19 65 68,20
19,89 9 47 51 6 6 95 83 5 66 48 80 26 15 1 65 77 64 94,95
19,69 40 44 90 22 39 36 66 10 90 3 66 56 39 27 37 75 69 26,56
19,94 9 18 42 18 19 40 84 35 31 88 35 34 28 65 57 44 84 12,37
19,49 79 86 29 15 39 87 4 89 22 60 67 7 63 90 30 74 82 33,57
19,29 79 78 30 50 73 43 25 5 16 29 58 80 84 69 4 59 28 89,48
19,49 38 95 82 52 80 65 31 45 79 52 26 92 2 81 44 25 90 71,23
19,6 11 91 6 34 13 81 50 92 55 0 21 21 16 95 76 52 8 42,2
19,35 0 60 36 3 85 65 0 45 7 91 73 84 22 78 6 4 85 16,79
19,62 4 63 19 95 64 92 87 53 37 80 43 70 82 45 18 19 89 79,21
19,63 26 5 44 86 56 33 65 25 59 20 7 17 79 4 49 21 16 12,63
19,2 87 71 28 17 35 17 66 21 5 40 15 77 58 17 26 54 34 34,44
19,59 92 64 28 45 86 79 20 75 3 19 13 70 5 10 26 77 10 93,90
19,79 28 6 75 83 2 31 17 70 19 90 42 29 73 9 82 79 49 12,39
19,14 85 4 95 91 58 92 47 78 51 46 78 16 2 58 23 40 5 5,40
19,62 83 51 66 10 77 3 52 79 18 55 50 79 12 1 10 14 59 62,7
19,67 50 80 86 9 45 17 43 68 66 1 79 6 70 33 47 49 95 72,75
19,40 57 43 31 67 34 85 39 7 46 79 41 81 23 86 57 94 28 54,24
19,11 24 69 76 62 91 86 60 7 37 95 23 44 78 23 78 53 1 19,29
19,30 13 89 33 27 30 81 73 30 51 47 10 88 64 4 53 79 51 72,13
19,74 46 55 22 40 63 54 28 29 16 65 33 82 5 87 50 38 48 15,18
19,29 11 53 63 20 8 32 73 73 30 92 20 64 28 57 85 21 13 3,79
19,71 60 87 81 74 77 42 17 59 21 44 93 62 89 59 4 76 50 36,46
19,46 63 76 93 59 14 32 7 60 78 81 73 89 52 6 32 15 5 40,61
19,33 43 14 2 67 3 29 92 24 29 28 38 59 51 94 51 85 61 25,28
19,76 66 66 72 34 38 63 88 14 15 28 75 36 17 12 72 46 0 94,76
19,92 95 52 9 63 72 84 61 28 56 0 82 7 76 7 91 25 41 42,59
19,81 32 0 94 61 7 71 49 66 68 50 89 35 0 64 9 17 25 36,38
19,22 56 49 37 80 58 47 67 57 50 34 27 25 23 72 29 90 15 29,83
19,30 52 73 75 74 82 16 9 77 22 11 33 90 71 7 56 49 19 6,0
19,11 17 40 51 79 94 26 53 31 27 4 31 1 83 64 38 77 11 2,28
19,74 84 21 95 53 0 31 91 66 87 91 78 62 36 81 44 5 64 82,73
19,60 81 89 23 84 61 73 69 87 56 17 33 29 78 49 78 85 41 32,25
19,86 95 9 69 70 42 77 75 77 22 49 50 13 79 51 76 24 45 1,30
19,31 8 53 36 4 92 80 38 30 9 13 68 52 73 67 77 3 22 23,11
19,3 67 62 32 67 31 22 37 7 3 39 69 33 82 80 20 75 40 10,11
19,39 94 28 66 69 81 0 81 27 5 38 6 20 8 95 23 21 54 60,71
19,41 35 31 34 51 3 82 30 52 92 59 1 83 77 61 35 24 68 7,82
19,48 94 5 65 51 73 75 72 71 25 64 53 34 25 35 6 36 9 28,41
19,62 33 74 73 48 72 22 81 87 14 39 17 2 35 66 61 54 8 8,36
19,19 29 33 18 76 66 32 64 44 46 22 68 30 24 50 11 48 82 24,74
19,20 55 85 81 27 26 16 34 56 4 21 7 38 35 68 69 21 42 57,74
19,95 89 67 22 65 39 73 4 56 86 91 63 73 89 88 84 30 69 15,74
19,65 55 46 87 81 91 62 75 71 79 52 34 68 21 16 23 6 32 36,8
19,44 24 49 8 14 36 72 5 44 69 60 95 27 82 17 37 24 19 85,79
19,8 95 44 57 59 38 40 91 94 72 20 42 19 62 77 55 57 22 2,62
19,74 74 30 86 35 15 30 2 63 52 83 6 41 26 16 27 29 89 83,9
19,92 65 78 21 90 17 45 42 3 85 23 31 27 7 79 69 84 38 42,86
19,37 23 63 19 12 12 15 88 64 23 52 18 64 16 14 64 19 70 7,20
19,38 44 40 5 36 46 53 80 82 60 77 40 3 90 90 88 94 59 45,82
19,40 51 0 20 81 18 16 25 70 1 53 51 12 7 73 46 2 34 68,12
19,81 1 25 35 81 27 13 13 18 40 55 29 23 81 50 23 70 16 43,92
19,74 32 86 88 13 55 83 0 85 63 78 15 89 11 23 34 82 73 49,5
19,16 59 69 43 56 40 61 10 88 71 71 68 5 77 42 46 8 22 85,37
19,59 91 67 6 73 83 95 49 25 3 14 67 74 21 18 56 15 63 33,76
19,58 43 61 0 49 58 14 92 40 35 59 45 85 45 20 46 73 78 54,71
19,64 36 0 81 15 75 39 28 54 22 30 41 62 69 2 16 44 25 14,29
19,20 2 53 8 36 29 38 9 44 78 12 10 68 15 21 27 43 74 72,87
19,74 21 6 85 37 71 86 12 24 39 88 59 44 85 23 31 82 93 66,54
19,49 8 81 75 55 0 25 64 18 78 17 34 65 89 82 92 25 40 89,34
19,89 71 76 2 64 69 0 30 25 26 46 20 47 43 85 24 55 50 51,81
19,75 73 85 2 1 76 50 87 20 11 16 12 4 76 69 7 81 66 1,52
19,76 59 63 85 22 5 30 48 33 69 14 95 6 86 46 21 49 83 50,28
19,75 21 44 55 77 32 83 61 75 88 38 75 57 25 58 82 63 8 30,75
19,11 78 29 85 82 61 8 2 91 75 78 68 42 3 19 10 24 58 44,16
19,79 21 86 10 34 8 95 93 92 48 28 92 64 61 1 82 44 82 2,14
19,26 61 74 69 48 91 65 16 44 94 67 76 40 48 81 33 48 78 72,47
19,7 55 85 27 51 70 43 58 76 15 37 39 46 69 17 32 62 58 90,29
19,6 43 41 20 27 71 11 76 2 35 69 0 75 20 5 91 60 23 49,84
19,71 9 76 86 65 8 52 46 39 73 82 22 71 57 87 2 85 79 70,84
19,73 15 75 85 90 49 5 59 6 43 22 90 15 84 2 60 32 33 66,20
19,16 9 31 40 26 47 13 4 18 44 10 17 50 14 27 46 7 39 57,55
19,67 44 38 81 45 13 88 6 60 80 42 70 65 36 9 81 73 23 44,73
19,66 14 9 61 40 6 37 80 47 12 55 60 88 26 85 7 62 17 82,22
19,86 36 64 68 33 22 57 18 58 80 31 86 77 91 18 42 41 25 63,20
19,45 43 27 94 0 2 77 12 31 43 31 56 16 78 52 45 8 89 17,22
19,72 21 93 42 86 37 35 75 41 75 63 22 94 61 65 83 25 11 14,11
19,9 28 29 26 88 94 26 46 19 88 34 45 75 60 65 20 87 61 67,47
19,16 35 40 80 76 81 85 85 93 23 53 58 81 82 17 36 52 67 28,28
19,4 6 62 86 8 62 71 35 12 55 30 25 48 54 19 80 2 20 73,44
19,4 42 87 58 29 52 95 87 81 32 18 92 54 25 13 18 17 73 58,31
19,19 78 0 95 70 3 88 95 68 17 31 28 68 44 81 73 88 3 2,3
19,84 32 93 68 51 9 23 65 45 82 67 65 32 86 93 71 66 52 7,35
19,86 92 57 30 38 54 16 5 19 93 55 52 19 79 61 72 28 66 83,77
19,57 8 27 6 38 51 1 35 38 58 62 75 27 78 18 24 43 83 73,18
19,91 18 68 21 62 37 87 69 84 54 78 78 68 64 56 26 4 23 8,28
19,5 61 23 82 67 30 12 30 23 73 6 12 19 38 27 63 19 75 52,89
19,81 69 41 80 23 39 50 22 3 49 31 25 68 23 27 11 18 70 4,78
19,18 20 15 41 87 57 52 91 15 30 40 39 55 8 87 67 33 0 91,50
19,29 93 90 75 25 68 60 85 13 59 25 27 9 17 17 10 82 2 32,66
19,10 36 56 37 62 24 74 75 66 69 26 13 35 74 69 82 8 72 86,46
19,77 82 21 76 77 56 44 60 48 83 61 61 51 15 10 31 26 61 62,66
19,58 2 61 1 7 36 92 22 81 76 21 48 74 27 49 3 0 42 61,61
19,78 10 36 73 0 41 15 31 69 63 30 18 19 61 55 56 55 87 7,76
19,9 18 53 47 7 1 76 46 86 26 95 5 72 73 24 41 56 75 25,27
19,83 80 32 19 55 39 80 36 73 57 90 67 12 90 10 49 95 92 51,46
19,56 2 6 0 36 27 89 1 19 9 57 23 82 72 35 71 81 53 58,77
19,14 20 62 94 37 1 1 53 41 67 10 76 60 70 59 42 41 67 1,40
19,10 78 29 23 20 26 40 58 65 35 23 29 64 71 57 54 18 42 18,52
19,68 79 48 23 69 40 26 50 73 0 32 59 31 85 63 67 67 37 21,78
19,28 33 8 54 80 9 12 78 12 83 45 80 34 73 44 56 48 59 5,37
19,35 68 17 28 40 37 70 39 2 67 55 68 9 91 80 34 57 59 70,82
19,18 47 5 20 20 32 86 19 24 45 78 48 56 28 94 51 50 1 79,65
19,49 81 61 38 26 27 61 73 42 59 10 21 16 15 6 61 92 37 56,87
19,38 56 70 51 88 70 7 95 93 87 79 60 38 63 16 40 42 68 5,14
19,51 43 42 53 60 37 17 10 26 19 43 95 53 47 86 51 46 91 59,57
19,76 78 79 42 33 58 15 59 77 52 15 57 42 2 51 11 18 24 62,15
19,56 29 81 14 80 86 76 66 69 11 94 5 89 56 18 48 16 66 34,90
19,49 57 44 76 36 22 42 43 88 59 7 68 69 22 6 16 73 17 88,2
19,28 64 64 80 94 58 31 27 16 93 10 86 36 44 90 43 33 92 50,87
19,14 1 61 94 42 23 87 66 54 86 71 2 9 23 94 26 30 62 84,17
19,70 19 48 40 88 63 95 61 36 71 46 68 49 36 27 86 37 43 44,27
19,0 2 39 63 62 64 66 77 39 0 3 89 12 12 80 21 20 69 58,36
19,23 93 82 71 30 16 54 52 81 18 52 15 60 52 54 38 27 7 6,23
19,18 45 42 78 23 75 13 5 26 77 10 29 48 2 76 20 12 4 16,15
19,57 37 46 37 9 15 24 22 44 9 25 69 20 52 74 61 73 20 59,41
19,48 87 8 63 87 5 16 32 36 52 31 40 65 45 5 25 7 23 63,6
19,56 21 76 45 31 17 52 37 62 86 37 86 20 61 60 4 90 59 82,26
19,27 74 15 9 9 69 90 20 24 91 13 74 54 6 74 93 73 33 27,55
19,21 0 95 49 44 46 56 76 31 23 72 71 43 71 13 62 79 85 81,18
19,47 15 70 66 14 41 12 36 40 51 82 69 18 76 30 93 70 86 21,17
19,2 24 5 61 18 7 46 32 57 18 8 6 10 94 19 73 68 24 79,15
19,24 2 84 92 47 76 59 56 31 88 56 56 60 17 40 74 84 79 50,47
19,80 36 7 76 59 79 26 57 77 31 67 47 67 64 0 27 12 66 24,74
19,77 9 47 86 23 56 44 93 54 66 23 47 42 3 86 38 26 26 58,76
19,38 25 64 54 51 7 52 11 29 59 9 10 52 61 21 95 60 91 89,22
19,48 0 11 10 51 28 86 31 76 13 60 77 42 93 67 84 40 29 79,93
19,82 24 52 91 16 46 64 79 4 26 44 39 16 19 28 90 78 72 66,12
19,12 51 25 15 45 27 39 40 33 49 81 60 28 53 51 23 41 64 40,77
19,43 72 28 90 71 46 76 94 62 81 15 47 57 8 76 5 12 43 5,59
19,77 16 10 31 1 78 71 7 48 36 56 73 82 26 39 19 69 57 60,44
19,88 40 22 80 93 30 68 70 56 68 1 92 78 25 53 62 20 26 17,25
19,71 21 62 62 19 20 11 26 54 35 12 84 9 83 6 63 43 25 21,3
19,5 13 79 56 89 5 10 2 32 93 35 36 25 48 58 66 12 91 5,92
19,48 37 43 37 33 2 81 83 67 3 56 9 9 77 16 43 85 34 39,90
19,38 11 32 48 64 89 8 34 34 7 7 87 2 69 75 34 84 79 28,94
19,13 69 52 1 10 30 54 54 73 53 2 47 91 62 30 3 68 87 43,86
19,91 90 15 28 36 6 4 79 19 63 1 8 66 3 3 76 86 78 78,10
19,70 74 53 43 71 55 73 64 61 94 58 75 50 7 24 34 88 51 76,93
19,88 64 55 14 78 49 44 9 12 88 27 90 40 89 18 84 74 54 42,31
19,18 42 64 9 42 78 11 36 10 61 70 4 19 63 74 28 38 0 76,3
19,68 14 41 25 67 64 4 75 87 41 93 8 38 19 58 66 15 44 65,32
19,65 42 13 35 5 57 81 31 73 28 22 58 52 40 63 31 4 12 67,55
19,13 18 14 77 58 46 59 31 79 0 36 55 62 69 36 64 8 93 12,58
19,20 8 84 18 27 92 17 7 13 29 68 80 87 75 89 21 87 94 18,10
19,51 89 36 56 47 12 47 69 56 15 82 27 67 1 66 20 62 39 26,56
19,41 20 63 51 46 64 41 55 13 16 58 25 34 50 34 83 31 62 65,12
19,90 75 28 6 57 43 33 50 64 93 64 68 30 58 74 11 1 36 56,41
19,20 56 85 0 57 37 68 41 67 39 66 87 8 30 60 55 95 77 62,74
